bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,5673,5673,False,500,0.086639,0.4695,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,6673,6673,False,500,0.086448,0.5337,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,7673,7673,False,500,0.088201,0.5049,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,8673,8673,False,500,0.073669,0.4955,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.2,9673,9673,False,500,0.075162,0.4817,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,109,109,False,500,0.103081,0.4994,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,1109,1109,False,500,0.072334,0.4758,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,2109,2109,False,500,0.080042,0.4789,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,3109,3109,False,500,0.061828,0.5194,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,4109,4109,False,500,0.06569,0.4482,3,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,5109,5109,False,500,0.07207,0.502,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,6109,6109,False,500,0.093618,0.5102,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,7109,7109,False,500,0.092042,0.5237,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,8109,8109,False,500,0.085335,0.481,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.3,9109,9109,False,500,0.078162,0.5086,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,893,893,False,500,0.066318,0.506,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,1893,1893,False,500,0.064506,0.5088,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,2893,2893,False,500,0.068829,0.4948,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,3893,3893,False,500,0.071596,0.5047,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,4893,4893,False,500,0.071365,0.4712,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,5893,5893,False,500,0.073505,0.5095,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,6893,6893,False,500,0.074872,0.5185,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,7893,7893,False,500,0.073545,0.5188,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,8893,8893,False,500,0.073054,0.517,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,9893,9893,False,500,0.074555,0.4798,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.01,853,853,False,500,0.069934,0.511,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.01,1853,1853,False,500,0.070442,0.4985,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.01,2853,2853,False,500,0.059756,0.4956,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.01,3853,3853,False,500,0.076926,0.5089,3,0.0025
